order_id,order_date,shipped_date,username,email,phone_number,place,country,postal_code,product,product_category,product_price,quantity,total_amount,payment_method,payment_status,shipping_provider,order_status,delivery_address,tracking_number
11539,2024-12-30,2025-02-04,sara83,robertsampson@example.com,393.730.5741x324,South Ethanmouth,Taiwan,96970,Water Bottle,Accessories,139.26,3,417.78,Debit Card,Paid,UPS,Cancelled,"USNV Williamson, FPO AA 37569",6eb19144-3b24-4c99-9b1b-a97ebf5cace9
11540,2025-02-13,2025-07-08,mary63,nicholemolina@example.com,619-665-2089x049,North Christopherport,Malawi,54693,Desk Lamp,Home Appliance,830.74,3,2492.22,PayPal,Paid,USPS,Delivered,"281 Rachel Motorway Apt. 505, Mayshire, AR 21791",db101d3e-6903-4190-888e-da18a155fc3b
11541,2024-08-09,2025-04-06,jonathan20,lgray@example.net,349.440.3471x03968,North Amyfort,Micronesia,55948,Water Bottle,Accessories,519.01,5,2595.05,Debit Card,Paid,UPS,Shipped,"PSC 2985, Box 3776, APO AA 51476",d7895145-bc47-4cf5-abb7-0e7156cf1c30
11542,2024-08-23,2024-11-21,chensean,qreed@example.net,348-838-9531x63767,Port Susan,Azerbaijan,64619,Shoes,Fashion,413.27,1,413.27,Credit Card,Unpaid,FedEx,Shipped,"32510 Chase Ports Suite 067, North Anneland, NC 47665",1c9f1af4-1136-456a-bc07-3010cccad79a
11543,2023-10-18,2024-02-18,marygamble,heather01@example.org,(977)950-7098x8049,Anthonyfurt,Isle of Man,72506,Smartphone,Electronics,48.9,3,146.7,Cash on Delivery,Unpaid,USPS,Shipped,"25552 Amy Fort Apt. 835, Clarkshire, AK 08293",eef90dc6-6bbb-4246-b7ea-d86d313383e5
11544,2024-06-15,2024-10-19,livingstonperry,ronaldray@example.org,+1-853-715-0771,Lauramouth,United States Virgin Islands,18507,Coffee Maker,Home Appliance,538.45,1,538.45,PayPal,Paid,UPS,Pending,"3330 Gregg Underpass Suite 018, Lake Brittanybury, VT 84347",ea6291e2-c815-4225-9497-21bb108de623
11545,2024-08-03,2025-07-23,makayla89,joan61@example.com,889-796-8947x727,Daisyton,Montserrat,65079,Desk Lamp,Home Appliance,262.23,5,1311.15,Credit Card,Paid,FedEx,Cancelled,"Unit 9386 Box 9043, DPO AE 45010",5d74cb03-d14f-4eca-af47-811315c92d9e
11546,2023-09-19,2023-09-20,maddoxhannah,mooremicheal@example.com,438-684-2599x9085,South Donna,Singapore,28964,Shoes,Fashion,549.62,3,1648.86,Credit Card,Paid,UPS,Pending,"86380 David Corner, North Benjamin, OH 35546",29392b66-7c44-420c-bd9a-096fc686ae9a
11547,2024-10-23,2025-02-22,riosteresa,lisa55@example.org,(221)706-0177x499,Stephaniehaven,Singapore,77614,Watch,Fashion,888.07,5,4440.35,Cash on Delivery,Paid,UPS,Cancelled,"7229 Rachel Springs, Port Daltonstad, SD 32258",247ec36a-cf6a-42b5-80c3-056fc69c6a43
11548,2024-06-18,2025-07-17,jennifer78,jamesrichard@example.org,(918)734-2652x898,North Teresa,Botswana,22739,Desk Lamp,Home Appliance,717.41,2,1434.82,Debit Card,Paid,USPS,Shipped,"USNV Smith, FPO AE 87406",df8be18c-4e0b-446a-beac-a5b0822bccfe
11549,2025-07-06,2025-08-15,james07,johnrobbins@example.com,672-291-4966x68695,Lake Colleenport,Marshall Islands,88810,Headphones,Electronics,385.99,3,1157.97,Debit Card,Unpaid,UPS,Cancelled,"6497 Stephanie Pass Suite 300, North Kristina, ID 83592",7039b45a-515d-40d6-b242-a3617e05c95d
11550,2025-07-18,2025-08-04,garyhunt,kmcdonald@example.org,001-751-876-5279x0810,Josephfort,San Marino,69472,Watch,Fashion,419.37,2,838.74,Debit Card,Paid,DHL,Cancelled,"Unit 2375 Box 9123, DPO AE 83087",e0f42d2b-27ef-4c24-ba4d-7022f597d2d7
11551,2023-09-20,2024-12-10,johnwiggins,amanda67@example.org,001-320-781-2425,Fryeville,Yemen,23950,Book,Education,724.39,3,2173.17,Debit Card,Paid,DHL,Pending,"USS Cruz, FPO AA 03294",521e66bc-dc82-4d93-a6db-6a04390f514a
11552,2024-01-30,2025-06-29,jacksonfrederick,jameswang@example.net,5076138714,Grantfurt,Papua New Guinea,64552,Book,Education,932.5,3,2797.5,Debit Card,Paid,FedEx,Shipped,"81729 Timothy Square, North Craigburgh, MA 45519",7fa0b8ac-69d7-4589-b000-19c31878870d
11553,2024-04-18,2025-05-14,gmalone,sarah33@example.org,217-817-0703,Powellstad,Belarus,09667,Smartphone,Electronics,42.58,3,127.74,Credit Card,Unpaid,UPS,Shipped,"72991 Gray Drives, Guerrerobury, MA 65373",c121f395-cc9e-43fc-b371-da94f88dad0d
11554,2024-04-24,2024-06-20,carladavidson,cbell@example.net,(698)340-8741,Buchananburgh,Faroe Islands,73140,Book,Education,992.7,3,2978.1,Debit Card,Unpaid,UPS,Shipped,"0207 Lisa Mountains, Meganton, GA 11609",201761ff-8b5e-4c78-aa02-a6cd3ca96b09
11555,2024-12-01,2025-01-11,burnettluis,gdiaz@example.com,(526)305-4236x73281,Brendastad,Kenya,83252,Backpack,Accessories,59.97,5,299.85,Credit Card,Paid,UPS,Delivered,"Unit 6750 Box 7235, DPO AE 19431",00d3535f-2be7-4213-80e2-ae8d525066f4
11556,2025-02-27,2025-08-29,fieldsjuan,xjackson@example.org,283.677.3539x1769,Deannatown,Czech Republic,10223,Laptop,Electronics,576.59,2,1153.18,Cash on Delivery,Paid,FedEx,Delivered,"018 Scott Courts, Port Saraberg, KS 55509",5e17249d-ed0f-4ed9-a4b7-69ef470af223
11557,2025-04-12,2025-08-13,csanders,deannasmith@example.net,323.626.1273x246,West Anne,Cambodia,35679,Backpack,Accessories,809.94,2,1619.88,Cash on Delivery,Unpaid,FedEx,Cancelled,"6476 Kenneth Trail, Port Daniel, VA 31240",64e95b02-ca2b-4375-8266-ccd0ac058e73
11558,2025-01-31,2025-02-16,john23,jeffcook@example.com,(445)751-8702,Carrieview,Hong Kong,14969,Water Bottle,Accessories,370.75,5,1853.75,Cash on Delivery,Paid,UPS,Cancelled,"835 Kidd Gateway Suite 006, North Alexberg, OK 55943",47e6bf50-4c04-410b-9294-c0cf92af5f8b
11559,2025-07-31,2025-08-22,qlong,christopherlane@example.net,(909)531-5153x3660,Port Amandaland,Saint Helena,16086,Laptop,Electronics,295.13,3,885.39,Cash on Delivery,Paid,UPS,Delivered,"203 Jackson Island Apt. 741, Garnerburgh, VT 27696",9319667b-87a3-4025-8ca5-af1e612af626
11560,2024-12-16,2025-07-12,bryanjacob,frenchautumn@example.org,5917082310,South Steven,Solomon Islands,77321,Water Bottle,Accessories,449.14,1,449.14,Credit Card,Paid,DHL,Delivered,"49192 Yoder Fall, New Ashleyburgh, HI 79914",a883ad42-8fb9-4df4-838b-d4fe5c9abbda
11561,2025-01-11,2025-05-25,jmack,jessica02@example.net,572.838.9436,Lake Barbaraside,Taiwan,09674,Book,Education,744.87,1,744.87,Credit Card,Unpaid,USPS,Cancelled,"30912 Amanda Fall Apt. 128, Marcusfurt, KY 93475",7be9b14a-7bda-4ad4-9b6c-d8399fffa068
11562,2025-05-21,2025-05-29,banderson,brittany54@example.org,(249)661-5639x06619,Port Steven,British Indian Ocean Territory (Chagos Archipelago),20068,Water Bottle,Accessories,957.25,4,3829.0,Credit Card,Unpaid,USPS,Delivered,"1216 Brandon Dam, West Richard, AR 61803",25167258-fa1c-4ade-84aa-3df6313fb086
11563,2024-02-08,2024-03-18,mccannmary,blake98@example.net,+1-538-816-9332x141,South Danfort,Bosnia and Herzegovina,78966,Shoes,Fashion,422.48,5,2112.4,Credit Card,Paid,DHL,Pending,"35898 Smith Forge, Kimberlytown, NE 69486",2320d886-6b6d-4f46-b27a-22a65b7567a0
11564,2024-12-31,2025-01-31,zmullins,kellyfrancis@example.net,001-450-718-0594x0965,Richardsonville,South Georgia and the South Sandwich Islands,20527,Coffee Maker,Home Appliance,693.43,3,2080.29,Debit Card,Paid,USPS,Cancelled,"417 Todd Glen, East Connie, MO 48902",ce55645e-e8cc-475b-918d-b1402376f6ea
11565,2024-05-16,2025-03-10,ucooley,hensleyaaron@example.net,+1-764-798-2318x23984,North Bradley,Montserrat,19062,Water Bottle,Accessories,283.73,1,283.73,Credit Card,Paid,DHL,Delivered,"46283 Foster Lane Apt. 292, Aliciamouth, KS 84353",6562f12d-f8ea-4779-8b8c-7ab2a680fb7c
11566,2024-06-24,2025-07-13,martinchristopher,ycastillo@example.com,545.859.4173x719,New Sandrabury,North Macedonia,75903,Coffee Maker,Home Appliance,857.51,1,857.51,Debit Card,Unpaid,FedEx,Shipped,"58461 Paul Parkway, Lauraton, DE 71982",42a54b7a-d4e3-450b-8995-58a0daaf9ca8
11567,2023-10-16,2024-05-04,jill40,morgan55@example.com,792.920.5697,South Christopher,Palau,73282,Desk Lamp,Home Appliance,530.4,4,2121.6,Debit Card,Paid,USPS,Pending,"48549 Ray Mission, West Jennifertown, MP 15801",c736665c-36a5-4a91-ba8b-22fa61c803e7
11568,2024-06-24,2025-05-12,toddperry,tateerika@example.net,(760)472-9099x4746,Robertburgh,Isle of Man,61930,Water Bottle,Accessories,660.27,3,1980.81,Cash on Delivery,Unpaid,FedEx,Delivered,"84158 Hardin Ridge Apt. 353, Donnamouth, OH 52812",78f7372e-ee35-435d-b4a1-c8bc3004f0fd
11569,2024-10-13,2025-08-28,lisa53,jonathan47@example.net,509.400.1728x790,New Tina,Poland,98467,Headphones,Electronics,980.89,4,3923.56,Cash on Delivery,Unpaid,FedEx,Cancelled,"81317 Reyes Coves, Port Kristopherborough, WY 91838",a3bf827d-d0e6-4915-84e2-6cdd4d758743
11570,2024-01-05,2024-09-29,jhowell,rachel45@example.net,(881)932-8315x16772,Frederickburgh,Kazakhstan,10243,Backpack,Accessories,268.81,4,1075.24,PayPal,Paid,USPS,Pending,"827 Danielle Squares Apt. 546, Stricklandfort, MD 83485",cd30f11a-391a-44cc-9d0b-3503698be99b
11571,2025-02-02,2025-02-16,nreyes,hernandezcraig@example.com,622-898-1461x3450,Lake Lorifurt,Luxembourg,78890,Watch,Fashion,89.67,2,179.34,Cash on Delivery,Unpaid,UPS,Delivered,"90760 Reed Row Apt. 150, North Mary, CT 28567",0cfd6f04-dc38-4d76-a415-119ddd389b0d
11572,2024-11-10,2025-04-07,elizabethlee,james68@example.net,001-609-696-7718,New Daniel,Jersey,37850,Water Bottle,Accessories,43.1,1,43.1,Credit Card,Unpaid,FedEx,Delivered,"750 Tommy Shore, Mccarthymouth, CA 97098",77411de6-e86f-4248-bd4d-d9cc6afee27a
11573,2024-06-06,2025-04-15,zbecker,blakemax@example.org,517-574-6594x5784,West Daniel,Heard Island and McDonald Islands,14191,Watch,Fashion,204.34,5,1021.7,Debit Card,Unpaid,DHL,Cancelled,"603 Hendricks Turnpike, Anthonymouth, MS 33311",148e0b9f-309a-4152-be56-69598a662fc5
11574,2023-11-16,2024-12-02,valerieharris,timothy77@example.net,8139061503,Davidfurt,Chile,09238,Laptop,Electronics,270.16,1,270.16,Debit Card,Paid,USPS,Pending,"9893 Anna Fall Suite 914, North Allison, MH 76276",155877a1-9162-4a85-ab01-70eb8d43e20b
11575,2024-04-15,2024-09-27,ashleykrause,ustrickland@example.com,448-819-5508x507,South Andrewville,Vietnam,46976,Laptop,Electronics,691.68,4,2766.72,Credit Card,Paid,USPS,Cancelled,"7583 Cobb Crossing Suite 521, Wolfburgh, MD 37878",e52943c4-02d2-4c83-854c-c53eb40776fd
11576,2023-12-24,2024-08-19,rmcguire,matthewscameron@example.org,446.993.3554x292,North Kelly,Peru,04967,Laptop,Electronics,491.35,5,2456.75,Cash on Delivery,Unpaid,USPS,Delivered,"116 Johnson Square Apt. 965, South Lisaburgh, MO 93220",62e69770-6e7e-4b8d-8e7a-1ccacd50f89f
11577,2024-04-21,2025-08-22,plopez,gonzalezrenee@example.com,(893)399-5475x189,Jonathanshire,Palestinian Territory,87743,Headphones,Electronics,401.05,4,1604.2,Debit Card,Unpaid,UPS,Cancelled,"1295 Mills Burgs Suite 058, Holmesmouth, KS 50303",21911aa2-9f07-40bd-95ed-870a4a276be4
11578,2024-05-14,2024-11-30,nrose,perezkaren@example.net,232.538.2165x79629,Rebeccahaven,El Salvador,83881,Smartphone,Electronics,797.54,5,3987.7,Debit Card,Unpaid,UPS,Pending,"02501 Robert Trafficway Suite 861, East Christianville, MI 04983",ac2c734b-0901-46bf-8f3f-c546b4fa59d1
11579,2024-02-07,2025-01-16,farrellmichelle,samantha51@example.net,+1-496-819-4829,Wilsonfort,San Marino,19542,Shoes,Fashion,682.15,3,2046.45,Debit Card,Paid,FedEx,Shipped,"412 Kelly Rue Suite 095, West Michael, SC 17714",58412bb5-31dc-4c8f-9c62-55708b10ab0e
11580,2025-05-20,2025-07-01,joneserica,duane33@example.org,+1-839-771-9346x416,New Johnview,Libyan Arab Jamahiriya,79963,Coffee Maker,Home Appliance,826.49,2,1652.98,Debit Card,Unpaid,FedEx,Delivered,"351 Raymond Groves Suite 064, East Williamborough, IL 06194",8a20d7ea-2f1c-4335-9d00-62a47e62ee97
11581,2023-09-12,2023-12-13,hporter,manueljenkins@example.net,001-905-759-8132x85873,New Christopherfurt,Marshall Islands,58434,Watch,Fashion,328.73,5,1643.65,Credit Card,Paid,FedEx,Shipped,"2043 Kristin Lake, Port Marie, NH 73434",494aff71-0ac3-4dfc-ac8a-075a701d9658
11582,2024-07-04,2025-06-05,gregory56,susan33@example.com,(334)395-5029,Meganburgh,Reunion,15175,Backpack,Accessories,657.3,5,3286.5,Cash on Delivery,Paid,DHL,Pending,"552 Richard Branch, West Debrastad, MT 36379",dbea5046-fa9b-4f57-897c-2ac60c5dbc3c
11583,2024-05-15,2025-08-29,tom93,stephanie61@example.com,789.208.4842,Lake Christiantown,Antarctica (the territory South of 60 deg S),47195,Laptop,Electronics,235.83,3,707.49,PayPal,Paid,USPS,Pending,"69868 Anderson Path, Sonyaberg, WI 10036",285cdf8a-a716-4b12-8d06-452730d429d9
11584,2023-10-24,2025-02-08,zknight,nixontheresa@example.org,001-897-850-2921x7632,Chrischester,Bahamas,65551,Smartphone,Electronics,393.93,1,393.93,Credit Card,Paid,USPS,Shipped,"58543 Hernandez Knolls Apt. 144, North William, ID 75783",bd5b301d-887c-4e89-b4eb-6d482bba1f2a
11585,2024-07-04,2025-08-01,lydia12,shepherddonna@example.org,895.693.1712x09604,South Carlville,Suriname,17355,Book,Education,798.67,3,2396.01,Debit Card,Unpaid,DHL,Cancelled,"45743 Bray Roads, New Nicole, LA 49137",3eb1f85c-d89e-449b-b887-fb919178fc59
11586,2024-06-26,2024-12-15,uwong,daviddawson@example.com,(794)621-1884,Colechester,Israel,93511,Watch,Fashion,19.1,1,19.1,Cash on Delivery,Paid,USPS,Cancelled,"9350 Lewis Streets, Port Joshua, VT 40002",a23b4684-5ae5-40a4-a073-2c66290e816d
11587,2025-05-29,2025-08-11,jamesjones,cunderwood@example.org,200.609.2947,Duncanside,Latvia,90595,Watch,Fashion,530.05,5,2650.25,Credit Card,Unpaid,DHL,Shipped,"496 Michelle Prairie, East Justin, DC 38095",f5b8230a-a208-4062-b709-7a79a29e6c51
11588,2024-11-13,2025-03-05,mcneilelizabeth,franklinamanda@example.com,2628367250,Bakerview,Fiji,05278,Water Bottle,Accessories,837.13,5,4185.65,Credit Card,Paid,USPS,Pending,"377 Mueller Heights, Wilkinsland, KY 92805",6588d7ee-1916-4d32-9bee-ec53ff6a0859
11589,2024-06-06,2024-08-06,davidturner,jamie08@example.net,2447624269,South Mariaville,Monaco,76410,Coffee Maker,Home Appliance,342.99,2,685.98,PayPal,Unpaid,UPS,Shipped,"902 Winters Square Apt. 272, North Alexander, NM 40108",9b85e38b-1123-410a-947c-dd7e154af7cc
11590,2025-02-11,2025-05-23,carrmarilyn,wbradley@example.org,882.869.1848,Rachelberg,Romania,64165,Backpack,Accessories,369.59,3,1108.77,Debit Card,Unpaid,FedEx,Delivered,"9876 Shane Mall Suite 087, East Tammy, DE 05992",8ac3b78c-7d2d-48c3-ac53-dcec501920c3
11591,2024-05-17,2024-09-10,harveydeborah,rfranklin@example.net,+1-259-795-6028x615,Lake Stevenborough,Thailand,64160,Laptop,Electronics,351.86,2,703.72,Debit Card,Paid,DHL,Shipped,"69407 Blackburn Stream, New Mercedes, IA 79101",92ce0e20-f527-49c8-a926-084672b0da8e
11592,2023-12-16,2024-05-25,martinian,tammyterrell@example.net,+1-850-832-3286x04814,Xavierburgh,Indonesia,53240,Desk Lamp,Home Appliance,886.54,1,886.54,PayPal,Paid,FedEx,Shipped,"40500 Williams Shoals, Port Douglas, WY 21619",16892a60-538e-4e40-8385-0a466246207a
11593,2024-01-01,2025-03-27,elizabethbaker,njames@example.net,(327)421-5363,South Cassandra,Bangladesh,32636,Book,Education,850.16,2,1700.32,Debit Card,Paid,USPS,Pending,"542 Rodney Centers Suite 903, Dianamouth, OH 12377",15c4e615-79c7-4e8d-a347-96a77690cb6e
11594,2025-05-08,2025-05-16,sandrasmith,wardlisa@example.com,(809)555-4042,Johnmouth,Pitcairn Islands,18455,Shoes,Fashion,374.93,4,1499.72,PayPal,Unpaid,UPS,Pending,"7605 Murphy Stravenue Apt. 049, Johnsville, MI 32385",1c39d55c-2106-40c7-881d-d99e9195d6ae
11595,2024-11-04,2025-04-11,xadams,eric93@example.net,9387490232,North Ruth,Turkey,34152,Watch,Fashion,218.4,1,218.4,Cash on Delivery,Paid,USPS,Cancelled,"03645 Ashley Stravenue Suite 800, Jeffreybury, UT 20393",5fb7cf58-ee58-4401-8bec-a5fb986ff851
11596,2025-07-01,2025-07-26,kennethmcclain,rangelmark@example.org,001-591-610-1620x17607,Lake Justinfort,Cuba,44054,Headphones,Electronics,534.09,4,2136.36,Credit Card,Unpaid,DHL,Shipped,"29979 Michelle Highway Suite 240, Rodriguezburgh, RI 94177",e063e419-40e7-4a3c-91aa-529a168f6f04
11597,2025-07-01,2025-08-26,xharmon,erichull@example.org,648.253.4511,East Seanberg,Svalbard & Jan Mayen Islands,68845,Shoes,Fashion,113.13,4,452.52,Credit Card,Paid,USPS,Delivered,"78446 Christine Glen Suite 343, New Denise, VT 68649",839f56b3-51ba-49a2-91fc-e04e86af3a39
11598,2023-10-16,2024-08-08,alicia98,merceralyssa@example.net,925.544.1959,Davidhaven,Egypt,72911,Desk Lamp,Home Appliance,798.56,4,3194.24,Credit Card,Unpaid,USPS,Shipped,"790 Clark Fords Suite 459, Kennethville, RI 67539",02e02cf3-c4d8-4b14-9194-7a01e386026b
11599,2025-08-09,2025-08-12,smills,rachel62@example.com,341-564-7465,Heatherview,Mauritius,01160,Smartphone,Electronics,556.52,5,2782.6,Debit Card,Unpaid,DHL,Cancelled,"6029 James Islands, North Joshuaton, MS 17834",3167019d-200e-42a0-b2d6-d0be441fd667
11600,2025-05-26,2025-05-30,deanna56,obarnes@example.org,+1-489-260-7967x671,Port Jacobshire,Panama,13745,Water Bottle,Accessories,847.91,4,3391.64,Cash on Delivery,Unpaid,DHL,Cancelled,"30304 Lucero Plaza, West John, HI 28099",1641107b-55b1-4c90-9e23-20043cf6ee45
11601,2025-03-18,2025-03-27,karenfritz,nicolecraig@example.com,4036806908,Youngside,Rwanda,26659,Backpack,Accessories,525.56,3,1576.68,Debit Card,Paid,USPS,Shipped,"Unit 6930 Box 2881, DPO AA 52025",9772a83e-1ba2-4dfa-8a37-b2cd9c292f48
11602,2024-07-12,2024-08-27,donaldfoster,alexander77@example.net,001-453-967-3272x30012,Erinton,Slovakia (Slovak Republic),49289,Water Bottle,Accessories,354.88,2,709.76,PayPal,Paid,USPS,Cancelled,"1594 Rivera Ports Apt. 442, Garrettbury, CO 87730",d7b8381c-14e2-4454-ab12-eb6da9476e39
11603,2025-07-08,2025-08-16,robertsmary,espinozatanya@example.org,290.719.9401x4883,North Tonybury,Romania,91751,Smartphone,Electronics,84.47,3,253.41,Credit Card,Paid,UPS,Pending,"20613 Castaneda Extensions, Ginaville, CA 17379",139b1dc8-a1f7-4c56-b52d-3548b796e922
11604,2025-03-18,2025-06-26,clifford41,deborahobrien@example.com,268-955-4232x2638,Lake Benjamin,Reunion,25980,Laptop,Electronics,294.57,1,294.57,Credit Card,Unpaid,DHL,Cancelled,"795 Sandra Spurs, Port Shannonbury, KY 83655",f5d86e77-f81c-43b3-ba97-0ff10df412cd
11605,2024-03-11,2025-01-06,nelsonmatthew,csmith@example.net,525-871-1903,Jessicahaven,Hong Kong,58942,Desk Lamp,Home Appliance,255.29,4,1021.16,Debit Card,Paid,UPS,Delivered,"1706 Erica Centers Apt. 102, Adamsstad, AL 47877",0eef283d-5ef6-49ac-99b3-1d441f201ecb
11606,2024-12-15,2025-03-11,josephdavis,akramer@example.org,237-436-6672x44722,New Jamesberg,Solomon Islands,83329,Headphones,Electronics,797.26,4,3189.04,Credit Card,Paid,UPS,Shipped,"73781 Fitzpatrick Hill, Jonathanbury, NE 45959",469d93b0-14d2-4152-b1cf-2dec047e4fea
11607,2023-11-29,2024-03-05,dillonraymond,pcervantes@example.org,380.876.0364x569,East Rebecca,Dominican Republic,59845,Coffee Maker,Home Appliance,201.45,1,201.45,Credit Card,Unpaid,USPS,Delivered,"25462 Joel Fords, Port Debra, MN 69924",c9c10a33-d556-4791-9eed-b47b779444e5
11608,2023-12-13,2024-08-08,stacie41,hayleyedwards@example.net,001-846-826-7230x0302,Kimberlyton,Uruguay,88482,Coffee Maker,Home Appliance,434.73,3,1304.19,Cash on Delivery,Paid,DHL,Pending,"099 Snyder Ridges Suite 761, North Denise, FL 20814",aca90e6d-8fd5-4e23-b5dc-b5b1114d44b1
11609,2024-12-27,2025-05-01,sarroyo,gonzalezmarcus@example.org,(232)854-5947x57668,Johnsonmouth,Saint Vincent and the Grenadines,42694,Coffee Maker,Home Appliance,983.67,3,2951.01,Debit Card,Paid,UPS,Cancelled,"26535 Simmons Viaduct, North Aaronchester, CT 79760",505273be-a44c-49e8-b5b2-36cb69f0e69d
11610,2024-09-02,2025-08-13,scottmeyer,ugarcia@example.net,+1-367-623-1367,Rogersberg,Mauritius,34651,Watch,Fashion,586.84,5,2934.2,PayPal,Unpaid,FedEx,Shipped,"9048 Lang Views, Rogerston, UT 67847",58b415c9-f377-418a-979f-850d0c01ee29
11611,2024-07-06,2025-02-27,christinaharrison,johnwhite@example.org,001-299-826-3846x809,Martinborough,Antarctica (the territory South of 60 deg S),70103,Backpack,Accessories,774.4,5,3872.0,Cash on Delivery,Unpaid,DHL,Delivered,"7333 Ryan Glens Suite 527, Lake Shawnside, AS 02676",6144a3fe-2f3d-49fd-955c-3418ca7d1daa
11612,2025-07-09,2025-07-29,andrea89,jonathanwilson@example.com,001-449-354-5775,East Anthony,Wallis and Futuna,82787,Desk Lamp,Home Appliance,326.43,2,652.86,Cash on Delivery,Paid,FedEx,Shipped,"394 Natalie Expressway Apt. 172, South Allen, ME 80324",0838c75a-33fe-40c7-abbb-fcb275294eb0
11613,2024-11-29,2025-05-16,justinblackwell,laurengray@example.net,362.961.1700x869,Michaelfurt,Egypt,55094,Backpack,Accessories,591.46,4,2365.84,PayPal,Unpaid,FedEx,Cancelled,"69135 Baker Wells Apt. 086, Robinsonshire, VI 69566",13b9e8f0-7064-4ed3-a15e-c0032ae6ee12
11614,2024-09-19,2025-02-17,fneal,zgardner@example.org,569-595-4660x6672,East Amandaville,Tanzania,44395,Headphones,Electronics,319.21,2,638.42,PayPal,Paid,FedEx,Cancelled,"55018 Thomas Land, Jamesfurt, MO 49673",376bb14b-0c1d-4958-8ba1-ca096413e89f
11615,2025-02-13,2025-04-08,kellyshelton,aibarra@example.com,866.743.3681,Elliottmouth,Bolivia,61846,Water Bottle,Accessories,454.83,1,454.83,PayPal,Paid,FedEx,Pending,"463 Greene Junction Apt. 108, West Andrew, FL 70835",d23a1552-1317-49bc-9ce9-d1571c996827
11616,2024-09-18,2025-01-19,staceyferguson,laurie32@example.net,001-835-649-8627x285,Castilloton,Niue,50618,Book,Education,346.18,2,692.36,PayPal,Paid,DHL,Pending,"USCGC Pham, FPO AA 21155",4f2277e0-fe0f-4fb2-8112-214859310352
11617,2024-09-09,2025-03-13,maria69,nicolecross@example.net,+1-698-845-0487x016,South Brandi,Anguilla,77170,Book,Education,79.75,5,398.75,PayPal,Unpaid,DHL,Pending,"1351 Christopher Highway Apt. 352, Davebury, MN 79393",0d70b188-ac91-464e-acf5-e2dfc55aa09f
11618,2024-12-29,2025-06-18,sclark,megan03@example.com,(430)837-1588x12564,Lake Travis,Cameroon,67141,Watch,Fashion,763.34,3,2290.02,PayPal,Unpaid,USPS,Pending,"527 William Centers Suite 718, North Jaredfort, TX 98878",918b255a-4907-4519-a89b-419e2c155800
11619,2024-06-19,2024-09-22,feliciasloan,gomezjames@example.com,309.675.9173x456,Pageview,Japan,80570,Laptop,Electronics,517.88,3,1553.64,PayPal,Unpaid,USPS,Pending,"819 Jeffrey Villages Apt. 183, New Matthew, WV 68331",4e69e285-4dd9-42d1-951b-0f698567c0c6
11620,2024-05-25,2025-04-30,ernest42,pmartinez@example.org,+1-748-436-2467,East Susan,Andorra,73601,Headphones,Electronics,777.01,4,3108.04,Credit Card,Paid,UPS,Delivered,"666 Linda Pike Apt. 173, Josephfurt, KS 98909",5ac1da77-5583-4a94-bc54-59e2b3c94f43
